,QUERY,ACTUAL_CLASS,PREDICTED_CLASS,METRIC
231,"@bobbyllew @InkSharkman If ever you're both in the areal, we'll have to do lunch/dinner again. :)",POSITIVE,POSITIVE,0.1344175565041068
232,Here's one for the #extremesports fans among you - if you love #quadbiking get in touch! :)  #bloggersrequired #bloggerswanted,POSITIVE,POSITIVE,0.7447757605700248
233,Thank you @AngelMsvanityIV.... loved the cakes :) bear hug at the end,POSITIVE,NEUTRAL,0.0
234,"@ZulbayarB 
here is what MASA is doing nowadays!
http://t.co/iFopImCJb0 
No brainer type investment!
Should list on MSE a fund for that! :)",POSITIVE,POSITIVE,13.51049383261476
235,@MrBoffly That is magnificent. :-),POSITIVE,NEUTRAL,0.0
236,"@natsu1725 @AdeccoJapan @AdeccoWaytoWork 
I love working in Tokyo :) 

#KunoriforCEO #CEO1Month",POSITIVE,POSITIVE,11.06398405905771
237,@Yumnoskians_x yeah i will try looking. x :),POSITIVE,POSITIVE,0.008006139470888952
238,welcome to KFCROLEPLAYERS enjoy &amp; lets be friend! :) @sweetihej @imbinggoo @yipanos @yerinkid_ @fyeojart @chourong91,POSITIVE,POSITIVE,0.21502081252081254
239,@_RealityBiter_ :) hehe me gets it now. Think this means I need sleep nooooowwwww. Nite nite :),POSITIVE,NEGATIVE,-11.780143010795166
240,@Miss_Dyna_Mite hi 5 back to you :) :),POSITIVE,POSITIVE,0.010595238095238095
241,@katie_taylorkay yes omg. I lile tid more than tmi :),POSITIVE,NEUTRAL,0.0
242,@strathearnrose I may have been deploying a degree of sarcasm :),POSITIVE,NEGATIVE,-54.09041199638903
243,Cute boy you have there Jules! :-)  https://t.co/LoONgfRNdd,POSITIVE,POSITIVE,0.0032174566073285404
244,@VincentTong007 Can't wait to be out there again. Just a few weeks now! :D,POSITIVE,POSITIVE,0.8956864405289233
245,"Thank you for following us, Betty Miller! A new friend is always welcome! :) http://t.co/0ZM3ZoKkm6",POSITIVE,POSITIVE,40.12259074338955
246,@shobanam not person. Small things u expect from person u love the most :),POSITIVE,POSITIVE,0.22234026365714007
247,@salo_mi Yes HDDCS is also favourite. :) All Salman Khan movies are eternal in that case. I have not watched PTHHT.,POSITIVE,NEGATIVE,-53.94982924957274
248,"@tbhhowell oh shoot, well i am watching it now :D",POSITIVE,POSITIVE,0.0022892882247430675
249,@sonny370 @Arsenal @LFC far from it. Being LFC fan makes me expert in spotting mental weakness and lack consistency :-),POSITIVE,NEGATIVE,-0.012546162104133115
250,@Anyi_anonadada @JosPastr @norcoreano a tope :)),POSITIVE,NEUTRAL,0.0
251,@llredraven @LinnySmit @erincheshirecat @phycoinsc @paigejiffy @lilginger864 @BlueCat_hikes   Good night! Sweet dreams!  : )  xxoo  ♡♥♡,POSITIVE,POSITIVE,0.003262001156737999
252,@spaqhetto @ArtOfBsing Little finger is in this too??!! :D,POSITIVE,NEUTRAL,0.0
253,Love it! :) 13 photos that explain why Ukraine is not Russia http://t.co/KfblbBBYkQ http://t.co/2EYOfYUWwy,POSITIVE,NEGATIVE,-0.26997846210140597
254,Friday!:) http://t.co/HUoq4txhmb,POSITIVE,NEUTRAL,0.0
255,Hey Fam! Vote for @5SOS if you haven't already :) WE GOTTA WIN THIS FOR OUR BOYS! #TeenChoice -S http://t.co/zBZvXC0v5y,POSITIVE,POSITIVE,2.2583537946233196
256,"@janevickers7 Hi Jane, this is a Silver-washed Fritillary :)",POSITIVE,NEUTRAL,0.0
257,my pleasure @JacobZucchi :) https://t.co/F75o6874uE,POSITIVE,NEUTRAL,0.0
258,@Sweetiepiie67 have a great day hunny :),POSITIVE,POSITIVE,6.120741331207652
259,Good night moon :)  @NinaSimoneMusic  #pandora,POSITIVE,POSITIVE,0.08413131490934694
260,2 APs no study hall? HAHA great :))),POSITIVE,POSITIVE,0.4423987209302101
261,@GB_FollowBack I FOLLOW EVERYONE BACK!! #TeamFollowback :-),POSITIVE,NEGATIVE,-6.621207868184489
262,Ha but I almost gave a fuck. :) some boys are trash. Not wasting my time that's for sure,POSITIVE,NEGATIVE,-137.94900026083474
263,Amazing pics today on http://t.co/dcifNBjTXA @kellyhallmodel  :D http://t.co/Ja2vPugANE,POSITIVE,NEUTRAL,0.0
264,"@nandabes yes we already added it, please do check our final design :) https://t.co/EXt098Yq1b",POSITIVE,POSITIVE,0.3474976559079381
265,"@Thaque883 nothing much, he just needs to grow up :)",POSITIVE,NEGATIVE,-0.08559021736447883
266,"@AnjeTruter @VegaSchool Easy when you have a clever and interested audience, you are most welcome :)",POSITIVE,NEGATIVE,-0.3837060151829482
267,@Louis_Tomlinson great video :D https://t.co/0II4AHjGV2,POSITIVE,NEUTRAL,0.0
268,@eonnicchi Why do you ask about it ? :&lt; ~ ended with him .. now i'm with him just friend :),POSITIVE,NEGATIVE,-0.24450405042257553
269,"@kevens, thank's for the follow Kevens :)",POSITIVE,POSITIVE,0.40131351324634246
270,@Caz_Loz @BeckieSmith_7 ha! Love both pics! Clearly I have much to learn about popular English pastimes. :),POSITIVE,NEGATIVE,-38.02527798838336
271,@UltraVratik @DesaiEshita @jitubhaiyajgd @dineshaol @SmilingShivani @payalpatil148  @jgdpalak #ashramcalling returns :p,POSITIVE,NEUTRAL,0.0
272,I will catch you if you fall. Fall ontrack :),POSITIVE,POSITIVE,2.06515630405063
273,@briones198 always makes things better :)❤️,POSITIVE,NEUTRAL,0.0
274,@Cat_grl @uberlinco guess they'll be showing in german and also with subtitles :),POSITIVE,NEGATIVE,-0.10950457723769619
275,@bekhyungh @cunyelo pinter :-),POSITIVE,NEUTRAL,0.0
276,Gooood morninggggg and Jummah Mubarak everyone! Have a blessed and amazing day ahead :),POSITIVE,POSITIVE,0.037012089810017273
277,@Vivienneclore That is so cute :-) 🐶,POSITIVE,NEGATIVE,-0.0004047679755226925
278,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/BW6MXJYWNC.,POSITIVE,POSITIVE,1035.3062786509893
279,@rachelburden Have a fabulous time. Will miss you. :) xx,POSITIVE,POSITIVE,0.04464535155863247
280,@JohnA_Limas nothing. You're perfect. Smile :),POSITIVE,NEUTRAL,0.0
281,@pannusf10 Never showed it much. :),POSITIVE,NEUTRAL,0.0
282,@Stuarty2112 :-)  Cheers Pete. Will have a listen later. ☺☺,POSITIVE,NEGATIVE,-0.008810604379166725
283,@javeedna that's a build up for Sunday :p,POSITIVE,POSITIVE,0.09122742290748899
284,@holybatgirl I direct your attention to ... AWESOME-O! :),POSITIVE,NEGATIVE,-0.2448517590315869
285,@mutleydo @JordanAdams You can get us on Tune In as well as our own app - multiple options! :D,POSITIVE,POSITIVE,0.8527589513916218
286,@sennicka don't over engineer it. :),POSITIVE,NEUTRAL,0.0
287,@melcsy1 @IngridMolina19 @ssaenzzy @sugarstein_19 @XredeyezX HAPPY FRIDAY! :D,POSITIVE,POSITIVE,0.3169811320754716
288,Cya after a week!! :D,POSITIVE,NEUTRAL,0.0
289,@killaaahrhp_ happy shopping :),POSITIVE,NEUTRAL,0.0
290,We had a fantastic show at Harrogate home and gift! Just back in the office for 2 days before jetting off to see my wonderful suppliers :),POSITIVE,POSITIVE,1.8310089287491085
291,@IstanbulPHP nice one :D,POSITIVE,NEUTRAL,0.0
292,@ashleelynda yes let's do it :),POSITIVE,NEUTRAL,0.0
293,and I have to be up for 7 :):):):),POSITIVE,NEGATIVE,-38.79759288912108
294,@heyimbunny_ in Australia it's morning for them :D,POSITIVE,POSITIVE,0.022625
295,Req @edsheeran All Of The Stars :) @solo_radio @claraapuspita #FridayLouge,POSITIVE,NEGATIVE,-0.007608695652173914
296,if only you knew that the whole class was crying because of your hurtful words. :),POSITIVE,POSITIVE,0.0065275600835945635
297,@Bosslady22d it's an opportunity for anyone to ask me questions babe! You included :) #4thStreetMusic  https://t.co/pg2SiRxvZ8,POSITIVE,POSITIVE,0.3246423160173161
298,Lunch at @imperiallamian :),POSITIVE,NEUTRAL,0.0
299,@_stevievie I'll be in Hawaii in December! We'll have a kick back again. Miss you too :),POSITIVE,POSITIVE,0.5614131146252365
300,@mariammaslouhi If it HAD been two ~17 year olds deeply in love? :-))),POSITIVE,NEGATIVE,-0.00580059060886815
301,@mehra_sachi aha that's alright ❤️ we love you too :) ~ A,POSITIVE,POSITIVE,0.1997879488098591
302,i hope nate notice my edit since i made it my icon &gt;.&lt; :),POSITIVE,NEUTRAL,0.0
303,"@Terry_Brown @NEBytes Send it to me, john@timney.eclipse.co.uk :)",POSITIVE,NEUTRAL,0.0
304,hah....and a thousand more lies  :D https://t.co/QEil0C0auo,POSITIVE,NEUTRAL,0.0
305,@jmieldesigns I'd be willing to try that! :),POSITIVE,NEGATIVE,-0.005522898154477101
306,Reading newspaper :D,POSITIVE,NEUTRAL,0.0
307,My afternoon date. &lt;3 :),POSITIVE,POSITIVE,0.00023765432098765433
308,@UnboxTherapy here's a fan made art to u :) and to guys which phone is lew bending it :D http://t.co/CEMZLpGaHD,POSITIVE,NEGATIVE,-0.025940437946122247
309,"@themaddiebruce Nah, you're beaut just the way you are :)",POSITIVE,POSITIVE,0.00667989417989418
310,"In #Fallout4 we get to see the Glowing Sea. Again. 

Technically did in Fallout 3. I just played again to see :D http://t.co/zRP17qI0qT",POSITIVE,NEGATIVE,-39.53559475755442
311,"@pmjeepers I'm a friend of your cousin Karen Gunderson. Just watched Europa Report -- thoroughly impressed! Wanted to say, great script!:-)",POSITIVE,NEGATIVE,-0.4524191334191333
312,@bbcweather @FarmersOfTheUK no dry start here in Wales! I was waiting for a duck to overtake me on the motorway :-),POSITIVE,NEGATIVE,-37.130607189149124
313,Good morning all! Have a fab Friday! :),POSITIVE,POSITIVE,3.0613917892662443
314,@LusciousLyndee1 hahaha...and thus...I sneak away to log on to #niteflirt :D,POSITIVE,NEUTRAL,0.0
315,@wontanim yep we're all trash af   im from indonesia hbu? :-)),POSITIVE,NEUTRAL,0.0
316,@ISupportTony You're obviously getting better at your tweets :-),POSITIVE,NEGATIVE,-0.0004004576659038902
317,welcome to KFCROLEPLAYERS enjoy &amp; lets be friend! :) @qimyerii @peixvodz @CSYDIH @YB0RA_ @awksungjaesey @krztall @ikonxbei,POSITIVE,POSITIVE,0.21502081252081254
318,Bowling is always best with friends :) http://t.co/xXnvRb7ptR,POSITIVE,NEGATIVE,-0.0063014333206169275
319,"@1DCrazen hopefully, I'll do it for you :) x",POSITIVE,POSITIVE,0.3863368468213545
320,"@dbuzzketball if its @dbuzzketball  saying, it must be Chris Ellis :))",POSITIVE,NEGATIVE,-0.002532467532467533
321,@6000 yes - in a friendly contest - loser buys the drinks :),POSITIVE,NEUTRAL,0.0
322,@hewitsonwalker thanks for the follow have a great day :),POSITIVE,POSITIVE,43.80906074257623
323,@villagebirth Thank you! :-),POSITIVE,NEUTRAL,0.0
324,Thank you! :D  https://t.co/495R7CGmcD,POSITIVE,NEUTRAL,0.0
325,@OOK_Librarian a day to practice some songs :),POSITIVE,NEUTRAL,0.0
326,Here's a reminder. As if we needed one :-) http://t.co/IWLQK3XB3H,POSITIVE,NEGATIVE,-0.001295126353790614
327,Harry and niall and -94 (when harry was born) ik it's stupid and i wanna change it :D https://t.co/gHAt8ZDAfF,POSITIVE,NEGATIVE,-0.0030223457350272227
328,@miabellasesso http://t.co/FtI5vLQJks @SBNation and a few select others.. will get to you :),POSITIVE,POSITIVE,0.2595484560783736
329,"@SurreyHillsBrew ...and when we play the Al***n, he'll score all fucking night :)",POSITIVE,NEGATIVE,-0.041380960006070173
330,with ma bff.. :) http://t.co/hFpe2DvO3E,POSITIVE,NEUTRAL,0.0
331,@MakeStronger3 hi here's my vid about Stydia if you can take a look :) https://t.co/k75kPT0aq1,POSITIVE,POSITIVE,22.436733443491917
332,im sending Alex like a million pictures :),POSITIVE,NEUTRAL,0.0
333,@miss_steele89 @LouMWrites @gr8fllady2 @inMay84 @christian1_ana @zimmie825 @FiftyShadesPA @_emeraldeye_ you too lovely :),POSITIVE,NEUTRAL,0.0
334,@CenasAkua Visit my blog http://t.co/UzOAqroWKx thanks :D,POSITIVE,POSITIVE,1.138663967611336
335,"Happy Birthday Nawazuddin Siddique...
Big, Big fan of yours. :)",POSITIVE,POSITIVE,11.911875157758567
336,@dukeofdelhi yes please would brighten up my night shift #nomnomnom :D #chocolate #DukeFreebieFriday to  xx,POSITIVE,POSITIVE,0.017165056589410907
337,@AI_LSK89 @AI_Kyungsoo done eonni :),POSITIVE,NEUTRAL,0.0
338,@bridgetnichole_ have a fantastic night :),POSITIVE,POSITIVE,0.04664338815048435
339,@Uber_AHM and I have it :) http://t.co/sWLUm7Vtrz,POSITIVE,NEGATIVE,-48.443236342735275
340,"@Cat_grl @berlindisaster BOOM. It's a date! :D ""z",POSITIVE,NEUTRAL,0.0
341,@hugopleclercq followed already! Thanks! :),POSITIVE,NEUTRAL,0.0
342,@itsmebianca_01 thank you! :),POSITIVE,NEUTRAL,0.0
343,Will you be my happy ending? @IanPrasetya insyaAllah :),POSITIVE,POSITIVE,13.005997226112987
344,@19murf85 thats the way we see it.  west ham are a shit small club in london and villa are the 3rd biggest in brum :),POSITIVE,POSITIVE,0.017702901457414093
345,@SweetieBellaxx Denis has a vagina? Rly?  :D @realdstoff poor thing :D,POSITIVE,NEGATIVE,-0.0006295787545787546
346,"Smile. Its sunnah :)

#غردلي #عن
 http://t.co/lEVViELaRV",POSITIVE,POSITIVE,0.056607142857142856
347,"@NiaFHenry Hi! I see u like FourFiveSeconds and think u might like ""Deaf Ears"" https://t.co/FsS7lzF8HQ .Plz let me know what u think :)",POSITIVE,POSITIVE,29.144031646472452
348,@FatPrincess2015 Share it when ready! :),POSITIVE,NEUTRAL,0.0
349,"@flimflammery @DisneylandDTD oh my, the white rabbit is the cutest thing I've ever seen, no wait  it's all adorable :)",POSITIVE,NEGATIVE,-0.015528188275734014
350,@AraRedjeb you're welcome :) have a lovely weekend with Izzy.,POSITIVE,POSITIVE,3.0775418032466377
351,Happy Birthday Mitch :-) i wish you all the best have a good day http://t.co/4LHrrWv42e,POSITIVE,POSITIVE,15.614289888024222
352,@ahhrielll Thank you :),POSITIVE,NEUTRAL,0.0
353,@Fighters_Comate done ya minn :) #CJRadaCOMATEada,POSITIVE,NEUTRAL,0.0
354,@hanna_meiners you welcome It was fun :),POSITIVE,NEGATIVE,-0.20307337892235322
355,@JL_Cameraclix I did until recently.#website upgrades so you might see a new picture on #coolingtowers soon.Thanks for #showinginterest :),POSITIVE,POSITIVE,21.701464429960755
356,"@BhaktisBanter  #FlipkartFashionFriday
Multicolored Maxi Dress paired wid Wedges to make ur Life Bright&amp;Colorful :)
http://t.co/xtzhIBkXsu",POSITIVE,POSITIVE,0.0435078581871345
357,Always motivated :-),POSITIVE,NEUTRAL,0.0
358,@BambiiRiiot Nnnnnnot seeing an upside here. :-),POSITIVE,NEUTRAL,0.0
359,@hellojennyho haha no it's Kyle and his gf's baby :),POSITIVE,NEGATIVE,-0.0056291522893872434
360,@SpazzyTsukihara lol ok i can watch ya for a bit :p,POSITIVE,NEGATIVE,-0.3175205964034089
361,@supersarcastiel #BlueSidemenXIX I'd love to win one :)!,POSITIVE,POSITIVE,0.006278195488721804
362,@AfiaAkhter786 happy birthday :) @anniesk244 @farrukhzx @SadafNaveed3 @Cute_Shaikh15 @Faryab2 @Nidakhan_ @BadarJaffer,POSITIVE,POSITIVE,11.900377358490566
363,Hello @tabithahoy :) We are now your ardent followers!  https://t.co/JuzrBE0SBt,POSITIVE,POSITIVE,0.010548198871459498
364,"Goooood Mooorning :)
I want to sleep again...",POSITIVE,NEGATIVE,-76.54841317551299
365,My ghost #bae :D #love #wuppertal #TagsForLikesApp #instagood #me #smile #follow #cute #photooftheday… https://t.co/jppbF7UIK3,POSITIVE,NEGATIVE,-8.548072067364336
366,@Sukihaikal hahaha okay thank you :),POSITIVE,NEUTRAL,0.0
367,You Lose :D,POSITIVE,NEUTRAL,0.0
368,@Geordnet hehe cool :),POSITIVE,NEUTRAL,0.0
369,Morning! How are u #today?  What have u got planned? How lazy am I? I'm still in bed! Toast &amp; fresh coffee 2 :). Have a great #FridayFunDay,POSITIVE,POSITIVE,34.90297625361432
370,Welcome to the family :)  https://t.co/TGiFQ0qjnM,POSITIVE,NEUTRAL,0.0
371,@fni Re-signed! :),POSITIVE,NEUTRAL,0.0
372,can I just meet harry that's all I need in life :-),POSITIVE,NEGATIVE,-33.78607340283265
373,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/cYnV18t4ZT.,POSITIVE,POSITIVE,1052.3009882525994
374,One more sleep til the wedding :-),POSITIVE,NEUTRAL,0.0
375,Excited about the Chalkhill Park Celebration tomorrow from midday. Come join the fun :-),POSITIVE,POSITIVE,0.04486019536019536
376,@carterreynolds hello!! :) love you Carter :),POSITIVE,NEUTRAL,0.0
377,"What a good read :) 

http://t.co/5UWZh015eo",POSITIVE,NEGATIVE,-0.0009561564166827316
378,@hattersleyblue3 You too :-),POSITIVE,NEUTRAL,0.0
379,"@GBattered @JimmysFarmHQ enjoy, hope weather holds for you guys :-)",POSITIVE,POSITIVE,0.8736511387163564
380,@elfishy_fika done :),POSITIVE,NEUTRAL,0.0
381,@Ricky27_263 the remedies the media won't tell you about :-),POSITIVE,NEUTRAL,0.0
382,Thank you :) https://t.co/DuVcLseonQ,POSITIVE,NEUTRAL,0.0
383,"Jumma Mubarak All of You. 

Stay Blessed :)",POSITIVE,POSITIVE,0.06499717673630719
384,@salcedonot we're looking forward to being able to spend more time with you! :) enjoy iflix! :),POSITIVE,POSITIVE,1.727227602029585
385,"#TGIF
It's Weekend.......ENjoy :) http://t.co/Tck0izSpKB",POSITIVE,NEUTRAL,0.0
386,"@TheVampsCon im thankful to have someone like you in my life to inspire me to be better everyday. i love you, mind following me? :)",POSITIVE,NEGATIVE,-0.3641958358817568
387,Become better to atrack better :),POSITIVE,NEUTRAL,0.0
388,@padaleckbye First and third look promising and if all else fails and you can make a decision to go with all of the above! :),POSITIVE,NEGATIVE,-0.09060087417396588
389,Crazy girlfriends be like :-)(-: Jesus Christ. http://t.co/RTWjc7e1lM,POSITIVE,NEGATIVE,-0.3193660739571954
390,@TheShreddingA Morning :) you too. A gd day in store? I'm off to badminton with my 2 littl'uns! @AquaDesignGroup @Klick_Business #FabFriday,POSITIVE,NEGATIVE,-0.15594387849006505
391,@grafikmag @editionsdulivre I a kid inside!!! I want one!! :-),POSITIVE,NEGATIVE,-76.59684450302791
392,Imran khan a hero :) really  #IKPrideOfPak,POSITIVE,POSITIVE,0.07892241379310345
393,@DrSadafAlvi @FatimahLove92 @AliJaved93 @Iqbal92S @defilibrator @kiran1144 @tahseenfurqan Janjua is my friend.:),POSITIVE,NEUTRAL,0.0
394,I AM SO SORRY FUCKING ERIC THINKS HES FUNNY :),POSITIVE,NEGATIVE,-18.64417870837945
395,@wishm4ster it says my bday :))))),POSITIVE,NEUTRAL,0.0
396,"hey @JoshDevineDrums!:)

check this pictures out and what do you think?:)

notice and follow me please?💕

x http://t.co/iaMFvdRMJb",POSITIVE,POSITIVE,0.019733704605669238
397,There :) is :) a :) pimple :) on :) my :) forehead :) the :) size :) of :) a :) volcano :),POSITIVE,NEUTRAL,0.0
398,Good luck to all our couples getting married this weekend :),POSITIVE,POSITIVE,5.342994380846013
399,"Am Back again and again :)
Done na mag miryenda :)",POSITIVE,POSITIVE,0.007149621212121213
400,@varun_dvn waiting for it bro :-),POSITIVE,POSITIVE,2.0693398692810456
401,Party at our 3D printer :) Celebrating future technology's and it's possibilities #touchétoday… https://t.co/Tlcoj355Rt,POSITIVE,NEUTRAL,0.0
402,"do u use any app to listen to music? if yes, what app? :-) — idownloader http://t.co/L4o5J39UEf",POSITIVE,POSITIVE,0.09156957752613237
403,@ShortgamerUHC I get 25ish then more if I snowball :p,POSITIVE,NEGATIVE,-13.316450919469634
404,@exohun1204 of course :),POSITIVE,NEUTRAL,0.0
405,"nd its going to expire next year. dat is mtn 6gb for u :D , You really like it?",POSITIVE,POSITIVE,0.4542721619553688
406,Happy Birthday @EmilyBett ! Have a nice day :) #LoveU,POSITIVE,POSITIVE,12.652731729259427
407,I wanna go back to the time were everything is still fine. :-),POSITIVE,NEGATIVE,-18.937258998516945
408,"Celebrating life once again. :) #summer #MoreFunInThePhilippines @ Lahos Island, Caramoan Islands https://t.co/Pw7NdlH5d9",POSITIVE,NEUTRAL,0.0
409,"@natsu1725 @AdeccoWaytoWork 
Its such a nice quote :) 
#KunoriforCEO #CEO1Month",POSITIVE,POSITIVE,0.5083816056910568
